sector,year_month,avg_close,total_volume,avg_return,num_companies
Pharma,2020-11,312.4373333643353,17524068,0.20722650641907586,3
Pharma,2020-12,326.01814844988394,34154656,0.21613806366116076,3
Pharma,2021-01,321.636229742141,39566958,0.0157414845922959,3
Pharma,2021-02,327.33250681559247,29386980,0.05506513180939735,3
Pharma,2021-03,312.4654434867527,19476569,-0.3867273413511807,3
Pharma,2021-04,312.4419742931019,16104293,-0.007902381796328944,3
Pharma,2021-05,326.4780968560113,11013830,0.16679501354850237,3
Pharma,2021-06,337.08217065984553,30441583,0.1884449282433646,3
Pharma,2021-07,332.84221163663,7676745,-0.12890081784558569,3
Pharma,2021-08,328.57521057128906,9535507,-0.04547326892412733,3
Pharma,2021-09,328.80800073797053,13172130,-0.2543487131570462,3
Pharma,2021-10,329.34495750306144,21739420,0.2643521465313745,3
Pharma,2021-11,323.48100477276427,19120550,-0.3303353561970101,3
Pharma,2021-12,300.3425304025844,19113436,-0.1643884267316304,3
Pharma,2022-01,307.41973695300874,6853926,-0.0687275425394201,3
Pharma,2022-02,300.54890429178874,6579875,-0.15526835832635125,3
Pharma,2022-03,288.8217452781788,9542481,-0.02712063314504892,3
Pharma,2022-04,290.63110000368147,11671685,-0.13922947910526584,3
Pharma,2022-05,278.85986617117214,9955644,-0.30139260012194236,3
Pharma,2022-06,277.3542072411739,17502570,0.15886964800648504,3
Pharma,2022-07,272.38346693250867,5757555,-0.3178139819181249,3
Pharma,2022-08,265.27439957770747,21082750,0.08794526672168426,3
Pharma,2022-09,256.0817920800411,8516747,-0.16911127946648336,3
Pharma,2022-10,254.10445743136935,13293965,-0.18962419499456692,3
Pharma,2022-11,244.7052679350882,9600620,-0.15971216040000696,3
Pharma,2022-12,212.5719565189246,27499684,-0.8373952406302486,3
Pharma,2023-01,175.18389094959605,21279491,-0.6208142718034335,3
Pharma,2023-02,176.7475980758667,45811962,0.1425000915934227,3
Pharma,2023-03,176.25990195896316,34078803,0.07285095639344799,3
Pharma,2023-04,173.63431104024252,14688807,-0.06101523498634188,3
Pharma,2023-05,172.58011019057122,28072387,-0.3119233963437631,3
Pharma,2023-06,163.61416053771973,16157627,-0.3345950921225487,3
Pharma,2023-07,173.4749358040946,64050882,0.5268203138951716,3
Pharma,2023-08,168.49680610325026,70301203,-0.65390574552336,3
Pharma,2023-09,151.17700564672077,30308319,0.03940907164982483,3
Pharma,2023-10,160.57592224352288,69648218,0.4542880794224292,3
Pharma,2023-11,186.9587516784668,226084836,1.016804339481933,3
Pharma,2023-12,202.9006988888695,201345397,-0.18450590238571807,3
Pharma,2024-01,189.35748020116833,119988132,-0.3544046057420001,3
Pharma,2024-02,190.20374647776285,96725275,0.6091976261873353,3
Pharma,2024-03,196.5370949427287,81076382,0.013277328566860072,3
Pharma,2024-04,224.9999409428349,167098233,0.6980640556485724,3
Pharma,2024-05,275.9098509008234,233348580,0.782196714038166,3
Pharma,2024-06,293.67248183605716,83831104,0.41209738092398424,3
Pharma,2024-07,318.6896676878998,117684497,-0.033078251841311815,3
Pharma,2024-08,309.06239016093906,83460034,0.23915064927153706,3
Pharma,2024-09,327.0434776185051,36957791,0.4059784694077389,3
Pharma,2024-10,359.58469551197,217541682,0.9435903278143384,3
Pharma,2024-11,455.57296983022536,240661450,1.486834793092888,3
Pharma,2024-12,551.1379946754092,208198152,0.5783847393006174,3
Pharma,2025-01,578.3159226127293,187037227,0.18623759075049495,3
Pharma,2025-02,549.7851645486396,72535654,-0.7654785632712031,3
Pharma,2025-03,512.8636688959031,80800829,0.38496832051720503,3
Pharma,2025-04,518.9881106058757,106294715,-0.6488778321935913,3
Pharma,2025-05,463.72458018953836,89772659,0.22303402012586607,3
Pharma,2025-06,474.1931696089487,72053518,0.09774391232833972,3
Pharma,2025-07,522.6108677076256,187603423,0.40837601582942745,3
Pharma,2025-08,557.9789582570394,214969475,0.32347649785737403,3
Pharma,2025-09,576.5386115565444,149284389,0.2024140178626103,3
Pharma,2025-10,580.1073694643767,234127465,-0.1772506160575346,3
Pharma,2025-11,527.57566502889,85713768,-0.21724952001502984,3
Pharma,2025-12,512.6081830804998,202049640,0.18418065001314074,3
Pharma,2026-01,579.8289367213393,163612474,0.2818785205058025,3
Pharma,2026-02,571.8287471135458,31703232,-0.05843147733497894,3
Power,2020-01,14.378232251042904,509353000,-0.2726494868121269,4
Power,2020-02,13.460744768381119,142121000,-0.6776337715959944,4
Power,2020-03,10.549684543501247,432924192,-0.9979182390411779,4
Power,2020-04,10.52490565722639,292681534,0.6852131160434279,4
Power,2020-05,10.87816743339811,168006827,-0.03295623827022339,4
Power,2020-06,10.507713133638555,174292225,-0.026658071279284365,4
Power,2020-07,10.968700471131697,537538415,0.48163791513005544,4
Power,2020-08,12.295005341370901,598620585,0.4955461024253238,4
Power,2020-09,12.407951750538565,916635932,-0.16406538584749258,4
Power,2020-10,11.628024212338708,430367144,-0.06976713387092874,4
Power,2020-11,11.80295179855256,290813720,-0.052242920963588416,4
Power,2020-12,12.19331603464873,470849715,0.3023720155888369,4
Power,2021-01,14.307496777602605,1462649132,1.0830381925553265,4
Power,2021-02,14.546617549657821,689981297,-0.37400270024219595,4
Power,2021-03,13.809670194335606,499740539,-0.14783082983931842,4
Power,2021-04,13.251355195587331,187085884,-0.2472167250033037,4
Power,2021-05,13.27108568520773,475867111,0.4524015843921614,4
Power,2021-06,14.016640148379587,1214251212,0.09715369334257798,4
Power,2021-07,13.912331304766916,299109122,-0.141194028407783,4
Power,2021-08,13.45120882987976,182916123,-0.07883905002360671,4
Power,2021-09,13.393133875998585,224022876,-0.144386512800224,4
Power,2021-10,12.931727406524477,120702813,-0.26086444190153246,4
Power,2021-11,12.956770845434882,171014179,0.1847307155511273,4
Power,2021-12,12.979818919430608,188638887,0.2505242545872803,4
Power,2022-01,14.472684448673611,187799430,0.3295131684767041,4
Power,2022-02,15.240452787280082,232568052,-0.2313391875351159,4
Power,2022-03,14.161019117935844,248736636,0.16646706110613244,4
Power,2022-04,14.710723593121482,191727770,-0.2660259559199377,4
Power,2022-05,13.557914010503076,152141514,-0.17973532872037132,4
Power,2022-06,13.574909283356233,312524256,0.1657765583853773,4
Power,2022-07,13.96360559974398,142238098,0.007141458151937478,4
Power,2022-08,14.96493666327518,780349304,0.7147636828056821,4
Power,2022-09,14.889870884743603,393556840,-0.1544369281542253,4
Power,2022-10,16.818124444711778,394946690,0.2403059572285309,4
Power,2022-11,17.44990944049575,204925093,0.0844057463303748,4
Power,2022-12,16.508730519901622,291789934,-0.1070542322420545,4
Power,2023-01,16.1800827302716,278523123,-0.07123606697404715,4
Power,2023-02,17.466850543022154,274006050,-0.0047034311353147396,4
Power,2023-03,18.21374368408452,160338435,0.03905716328368809,4
Power,2023-04,18.342340010404588,102909903,0.021580167385746855,4
Power,2023-05,18.85869737682135,158154658,-0.11776583558444545,4
Power,2023-06,18.382677029479634,166183957,0.002130949410009388,4
Power,2023-07,21.484241007339385,496387853,1.085540741682213,4
Power,2023-08,23.126799495323844,572375967,-0.4033848327625348,4
Power,2023-09,22.576315313577652,271260404,0.5517169750430089,4
Power,2023-10,25.978091691027988,1185537624,0.9683186468077026,4
Power,2023-11,32.782055578448556,720377020,0.5977064445813149,4
Power,2023-12,35.28914162374678,3488239951,0.7884704057330978,4
Power,2024-01,35.20569973924886,2500012279,-0.1876667165901057,4
Power,2024-02,33.67786757349968,785584025,0.1677642581806325,4
Power,2024-03,35.60126698613167,427396037,0.05882041188129918,4
Power,2024-04,38.277344577842285,587474769,0.15440004554076936,4
Power,2024-05,41.87456652793017,1119502674,0.6559382179293436,4
Power,2024-06,44.62102235064787,596599577,0.10100860598794396,4
Power,2024-07,46.370772506879725,539823700,-0.37669987918379555,4
Power,2024-08,43.696249598548526,417148729,0.21075953528869448,4
Power,2024-09,43.600679874420166,536560618,-0.552545669132181,4
Power,2024-10,36.390255205009296,1400075594,0.3471120134140294,4
Power,2024-11,38.849983396984285,1537524266,0.7566700903718284,4
Power,2024-12,43.45153306211744,1544283974,0.28930698523775544,4
Power,2025-01,44.422841341599174,695208333,-0.2517698248139206,4
Power,2025-02,44.391035757566755,623062195,-0.06441122776805341,4
Power,2025-03,46.69064605803717,281997419,0.32576986811050024,4
Power,2025-04,47.60532323122025,500524843,-0.37970317461717407,4
Power,2025-05,46.417147999718075,1365796986,0.5449830277885118,4
Power,2025-06,47.350599039168586,852716727,0.008865256477891815,4
Power,2025-07,49.456305488296174,584474766,0.0923534988678231,4
Power,2025-08,53.966662156581876,520371025,0.3939697276297781,4
Power,2025-09,63.69967488267205,2668709688,0.6503092825704254,4
Power,2025-10,68.64868865324104,5166091817,-0.38728686168851134,4
Power,2025-11,68.8816323697567,1274982694,0.23822178252833695,4
Power,2025-12,76.95749980211258,1303919715,1.081759378323243,4
Power,2026-01,84.94227290153503,2678792589,0.7948380650450697,4
Power,2026-02,88.70125064253807,2281617353,-0.03176833450291952,4
Steel,2020-01,36.09294543058976,43866500,-0.11865858444684575,1
Steel,2020-02,31.879492855072023,35140500,-0.6264945462134358,1
Steel,2020-03,28.67785575173118,52905500,-1.3130889006665087,1
Steel,2020-04,28.73356602408669,39777000,1.9760785486278587,1
Steel,2020-05,33.86528214954195,13757500,-0.21458629388720793,1
Steel,2020-06,32.9877892407504,20185500,-0.03482720442856591,1
Steel,2020-07,38.721504543138586,103048000,1.1506867066562,1
Steel,2020-08,46.58094878423782,93345500,0.6008301458529666,1
Steel,2020-09,51.312115235762164,64835500,0.12845924796493896,1
Steel,2020-10,46.237049622969195,46255500,-0.3928369927374018,1
Steel,2020-11,45.77208655221121,35422500,0.4137886676514385,1
Steel,2020-12,55.76065162990404,101905000,0.9124925829061928,1
Steel,2021-01,59.05769566127232,75881478,0.2545865664065508,1
Steel,2021-02,59.10040493011475,55264014,-0.3364279685243282,1
Steel,2021-03,56.820930315100625,44509966,-0.08489288384069596,1
Steel,2021-04,57.58713045987216,49321298,-0.2994398955135344,1
Steel,2021-05,55.33850569952102,23795258,0.606765782065403,1
Steel,2021-06,62.38003730773926,47521165,0.1863259406372931,1
Steel,2021-07,60.10323420437899,12093923,-0.1274613863677564,1
Steel,2021-08,63.23458966341886,39787023,0.3344083502350598,1
Steel,2021-09,60.68313061107289,19760906,-0.7405582376421129,1
Steel,2021-10,54.35220918201265,17835175,0.37036895091226246,1
Steel,2021-11,54.08322594382546,26138788,-0.6396861192749792,1
Steel,2021-12,45.894954017970875,20816004,-0.22605891496287603,1
Steel,2022-01,50.61009161812918,18651939,0.17318970151947166,1
Steel,2022-02,48.36027240753174,16773764,-0.35405165293318164,1
Steel,2022-03,43.71564997797427,12152142,0.2824534575749242,1
Steel,2022-04,46.381981259300595,22818450,-0.19161435007508457,1
Steel,2022-05,44.29983087019487,9786288,0.013056767180475408,1
Steel,2022-06,42.37282024730336,8739073,-0.1360074176338817,1
Steel,2022-07,41.30557468959263,7206256,-0.36751009690919706,1
Steel,2022-08,43.64741831240447,20780073,0.4750852256935659,1
Steel,2022-09,43.89358017661355,7392586,-0.059739379822634525,1
Steel,2022-10,43.05128297351656,6462782,-0.3236128419616587,1
Steel,2022-11,40.23252435164018,6048629,-0.3976358950569894,1
Steel,2022-12,35.693593285300516,9595697,-0.11405641090453487,1
Steel,2023-01,32.97342586517334,10456246,-0.490911237573375,1
Steel,2023-02,33.30331192016602,7664851,0.04272036894149953,1
Steel,2023-03,34.80552673339844,17209944,0.22442704047683007,1
Steel,2023-04,33.76358757019043,8119503,0.007879476311932754,1
Steel,2023-05,34.355344025985055,18822763,0.12794385794580804,1
Steel,2023-06,34.3626731525768,6473577,0.009905964613383101,1
Steel,2023-07,40.25144667852493,15769640,0.8920814727482322,1
Steel,2023-08,39.76578024159307,17746841,-0.4912219398269338,1
Steel,2023-09,37.891553243001304,5554460,0.2351231857396692,1
Steel,2023-10,47.0435756336559,19077683,1.4031963015501483,1
Steel,2023-11,57.556970076127485,31742472,0.7539646517460283,1
Steel,2023-12,67.05140885852632,28598896,0.44561988399800206,1
Steel,2024-01,65.68215992139733,14491311,-0.14564166743141177,1
Steel,2024-02,63.77040271759033,6906760,-0.14255191651046828,1
Steel,2024-03,63.28543338775635,4003695,0.005005424868009256,1
Steel,2024-04,66.52844683329265,13930941,0.18725055836764465,1
Steel,2024-05,74.06216812133789,34110154,1.257492281130923,1
Steel,2024-06,79.94156736486099,22343845,-0.20486687477369753,1
Steel,2024-07,80.96680715809698,24884155,-0.05184230964642395,1
Steel,2024-08,73.2679457891555,14049122,-0.7288299309143447,1
Steel,2024-09,67.8284045628139,5553348,-0.37160564376708266,1
Steel,2024-10,67.19116542650306,17030596,0.372911742910826,1
Steel,2024-11,72.31273360479446,17700111,0.5007636776707374,1
Steel,2024-12,85.47200738816034,52759428,1.2657455940461435,1
Steel,2025-01,92.34074070142663,22100124,-0.5267065216724472,1
Steel,2025-02,80.37774377120168,5673746,-0.20991868789286858,1
Steel,2025-03,79.70277186802456,4385017,-0.18780383106871718,1
Steel,2025-04,74.1961280822754,4922017,-0.6875917674945325,1
Steel,2025-05,75.93490782238189,8861563,1.1087618314952086,1
Steel,2025-06,86.45401327950614,14586765,0.5476804796172645,1
Steel,2025-07,94.895007589589,16456488,0.24293792460415276,1
Steel,2025-08,100.87157020568847,13396037,0.6887848740912422,1
Steel,2025-09,123.29789976640181,16463282,0.7008070502274331,1
Steel,2025-10,108.7156521341075,6208359,-0.9686785639990138,1
Steel,2025-11,91.2064998626709,5640429,-0.39956890854502214,1
Steel,2025-12,105.97090911865234,10825915,0.6714280513001799,1
Steel,2026-01,108.97318198464133,28400944,0.06995995284570561,1
Steel,2026-02,102.49874877929688,1448168,-0.8646723562131335,1
Technology,2020-01,26.24852496255999,514603395,0.2568105669773254,4
Technology,2020-02,27.352957719564436,241040369,-0.6474900779833905,4
Technology,2020-03,22.560384509915654,262256555,-1.3755407997659648,4
Technology,2020-04,22.26980799775232,176183645,1.1395107430006117,4
Technology,2020-05,26.961880493731726,304895462,1.233360775850913,4
Technology,2020-06,31.580150283195756,284081053,0.02964545033304923,4
Technology,2020-07,37.67523753643036,667811295,1.2587422672742967,4
Technology,2020-08,43.56687367246265,745941350,0.6789734843764145,4
Technology,2020-09,55.5097149732438,706075571,0.6203782308963602,4
Technology,2020-10,52.53434786335988,541252654,-0.051092766581976985,4
Technology,2020-11,59.05755539025579,554989160,0.8569569852069566,4
Technology,2020-12,73.75111082325812,1104707880,1.3687284306110499,4
Technology,2021-01,87.45047540040244,772657915,0.85432648009855,4
Technology,2021-02,99.88589691221713,1419259029,1.5448091778835646,4
Technology,2021-03,102.5690544999164,1142928739,0.007539613497144807,4
Technology,2021-04,108.3976242759011,1272985535,0.9491074591332438,4
Technology,2021-05,112.51399537495205,801846531,0.8767033926655778,4
Technology,2021-06,124.48780954967846,610423084,-0.0601716126044813,4
Technology,2021-07,135.5631297826767,456304610,0.3907825984085164,4
Technology,2021-08,144.02448930523613,706319180,0.554676160392919,4
Technology,2021-09,161.66393184661865,1002592528,-0.04009985393437459,4
Technology,2021-10,143.75341232617697,618210027,-0.5606001093581316,4
Technology,2021-11,146.31189490448344,667518551,-0.19783217303930264,4
Technology,2021-12,138.35169435584027,634639649,0.2245275061808302,4
Technology,2022-01,141.91756975083123,778145139,0.038636540548165045,4
Technology,2022-02,127.95707910060882,453140228,-0.8723201413075863,4
Technology,2022-03,122.43384512611057,478205732,0.2755175237094716,4
Technology,2022-04,138.308951434635,547993192,0.16322332112303137,4
Technology,2022-05,122.68522159619765,340021752,-0.21963495167392322,4
Technology,2022-06,118.90355376763777,257410848,-0.15304642787737138,4
Technology,2022-07,121.8356463000888,165296157,0.2836425585726757,4
Technology,2022-08,135.57636872581813,434573599,0.23361588165420924,4
Technology,2022-09,141.9893856156956,426686219,0.18805120787001847,4
Technology,2022-10,156.79559204691932,519782310,0.03888920498431446,4
Technology,2022-11,168.3957459493117,282578670,0.5102450387338774,4
Technology,2022-12,170.36199947920713,175099470,-0.8876887525401539,4
Technology,2023-01,161.3297160592946,213246307,-0.151540449396197,4
Technology,2023-02,162.80299080610274,177322466,-0.07817058940539634,4
Technology,2023-03,161.17990552342457,324614898,0.3161750645195917,4
Technology,2023-04,159.12861062884332,134880477,0.14025834965963938,4
Technology,2023-05,144.28424227756003,149608910,-0.6567790627330572,4
Technology,2023-06,137.32191218029368,136453199,-0.09398292089923908,4
Technology,2023-07,150.96152066616784,421514836,0.8669221430092116,4
Technology,2023-08,150.34140042118403,268177438,-0.6451255418471837,4
Technology,2023-09,141.9126560574486,79977582,0.07732538894929755,4
Technology,2023-10,137.31642616878855,244703868,-0.20477798447230447,4
Technology,2023-11,144.2152423262596,494716559,0.7540978713717003,4
Technology,2023-12,149.25274735405333,552274162,-0.197192798760085,4
Technology,2024-01,138.98664550159288,192318759,-0.48811555336237317,4
Technology,2024-02,130.1634277880192,213975143,0.38516741147004846,4
Technology,2024-03,132.70025680065154,379455778,0.023063121165956307,4
Technology,2024-04,127.91249563819484,311073740,0.08199936063257773,4
Technology,2024-05,133.14891982078552,238806284,0.0938648106144297,4
Technology,2024-06,139.07463756729575,157225809,-0.36427941468446556,4
Technology,2024-07,140.963078778723,237679345,0.04382143022425166,4
Technology,2024-08,136.41097409952255,256348451,-0.10365653707003314,4
Technology,2024-09,131.61335483051482,226381287,-0.27304482291525994,4
Technology,2024-10,134.2521612385045,247641706,0.3057004665881756,4
Technology,2024-11,161.05271498929886,559449332,0.5487533304239242,4
Technology,2024-12,180.91244463693528,912326537,0.8394689651259759,4
Technology,2025-01,178.0818985545117,459342273,-0.31555933862648766,4
Technology,2025-02,170.6142076693083,197218894,-0.432602680219561,4
Technology,2025-03,165.95045322463625,188027887,0.10291574947488875,4
Technology,2025-04,141.87513561844827,222959552,3.6073707821254652,4
Technology,2025-05,122.34797692298889,285582425,-0.9378224895818027,4
Technology,2025-06,55.415594890004115,260419368,-0.09523675184548824,4
Technology,2025-07,58.5182610180067,421062971,0.25745531783311965,4
Technology,2025-08,62.85312509536743,371768618,0.12475150966267501,4
Technology,2025-09,67.22409070621838,840487965,0.6265753942427534,4
Technology,2025-10,72.19195659264274,1300510770,0.16367766771246786,4
Technology,2025-11,68.89174996614456,628514212,-0.08795227781476901,4
Technology,2025-12,72.71011352539062,512299914,0.1879217016611115,4
Technology,2026-01,72.95715845714916,681419219,-0.1707320777070964,4
Technology,2026-02,70.51437482237816,140503350,-0.3143837515081127,4
